Order ID,Order Date,Customer Name,Region,State,Category,Product Name,Quantity,Sales,Profit,Discount,Year,Month
ORD00705,2024-06-29,Hayley Matthews MD,North,Delhi,Furniture,Chair,8,2023.79,253.67,0.22,2024,June
ORD00706,2024-04-04,Steven Ramsey,West,Gujarat,Technology,Printer,5,768.49,205.62,0.0,2024,April
ORD00707,2024-10-29,Alexandra Mueller,North,Delhi,Furniture,Sofa,9,3205.25,926.46,0.13,2024,October
ORD00708,2024-11-22,Joshua Snyder,East,Odisha,Furniture,Sofa,2,1313.95,257.59,0.14,2024,November
ORD00709,2023-01-11,William Johnson,South,Kerala,Office Supplies,Notebook,6,3404.7,1015.63,0.09,2023,January
ORD00710,2023-08-13,Wendy Hicks,North,Delhi,Office Supplies,Pen,7,533.61,40.54,0.13,2023,August
ORD00711,2024-11-03,Tyrone Baxter,East,West Bengal,Office Supplies,Stapler,1,167.32,12.21,0.28,2024,November
ORD00712,2024-10-25,Mark Sanders,North,Haryana,Technology,Monitor,2,477.61,96.08,0.11,2024,October
ORD00713,2024-10-16,Lucas Fritz,North,Haryana,Office Supplies,Notebook,3,1304.01,217.43,0.28,2024,October
ORD00714,2023-03-05,Lance Elliott,West,Rajasthan,Furniture,Sofa,6,1323.82,324.58,0.08,2023,March
ORD00715,2024-05-18,Jason Mccormick MD,East,West Bengal,Furniture,Bookcase,5,4780.25,555.3,0.13,2024,May
ORD00716,2024-09-20,Zachary Baxter,West,Maharashtra,Technology,Monitor,8,586.73,108.64,0.13,2024,September
ORD00717,2023-09-14,Mr. Brian Parrish DDS,West,Rajasthan,Office Supplies,Pen,5,561.27,38.3,0.17,2023,September
ORD00718,2024-12-17,Steven Willis,West,Maharashtra,Furniture,Chair,1,4667.82,1008.96,0.08,2024,December
ORD00719,2023-03-13,David Knight,North,Haryana,Furniture,Bookcase,8,2416.79,364.88,0.22,2023,March
ORD00720,2023-12-08,Jill Williams,North,Punjab,Office Supplies,Notebook,8,649.96,119.48,0.3,2023,December
ORD00721,2024-04-15,Kimberly Buchanan,West,Maharashtra,Office Supplies,Stapler,2,1858.51,489.41,0.1,2024,April
ORD00722,2024-02-04,Casey Wagner,South,Kerala,Furniture,Desk,1,4839.19,1041.31,0.09,2024,February
ORD00723,2024-08-30,Austin Bradley,West,Maharashtra,Technology,Tablet,8,3689.85,313.58,0.06,2024,August
ORD00724,2024-04-05,Lisa Williamson,West,Maharashtra,Technology,Printer,9,3234.87,565.85,0.29,2024,April
ORD00725,2024-10-31,Brenda Long,East,West Bengal,Technology,Laptop,6,3949.5,239.75,0.04,2024,October
ORD00726,2023-02-07,Kenneth Frederick,West,Rajasthan,Office Supplies,Marker,9,787.32,153.4,0.28,2023,February
ORD00727,2024-12-19,Phillip Villegas,West,Rajasthan,Office Supplies,Notebook,1,2382.54,665.93,0.01,2024,December
ORD00728,2024-09-17,Katherine Moore,North,Delhi,Office Supplies,Notebook,1,4528.08,1155.5,0.03,2024,September
ORD00729,2023-07-27,Joel Smith,North,Delhi,Technology,Monitor,2,2510.86,627.2,0.07,2023,July
ORD00730,2023-08-07,Victoria Robertson,West,Gujarat,Furniture,Sofa,2,4880.47,946.77,0.04,2023,August
ORD00731,2024-12-14,Gregory Flores,South,Tamil Nadu,Technology,Monitor,2,647.69,55.25,0.12,2024,December
ORD00732,2024-10-09,Daniel Harris,South,Tamil Nadu,Furniture,Table,4,4632.09,278.73,0.03,2024,October
ORD00733,2024-12-24,Nicholas Brown,South,Karnataka,Office Supplies,Paper,8,449.58,23.29,0.28,2024,December
ORD00734,2024-06-19,Phillip Luna,East,Odisha,Office Supplies,Marker,8,3477.17,353.07,0.19,2024,June
ORD00735,2024-09-18,David Richardson,South,Karnataka,Furniture,Bookcase,10,3473.78,691.52,0.22,2024,September
ORD00736,2023-04-08,Rodney Gardner,East,Odisha,Technology,Tablet,1,2810.67,275.38,0.3,2023,April
ORD00737,2024-12-02,Colleen Smith,South,Tamil Nadu,Office Supplies,Stapler,4,1418.31,139.6,0.24,2024,December
ORD00738,2023-09-15,Charles Johnson,South,Karnataka,Furniture,Bookcase,1,317.44,44.77,0.06,2023,September
ORD00739,2023-01-30,Erin Owens,West,Maharashtra,Furniture,Table,2,3715.06,1044.73,0.05,2023,January
ORD00740,2023-07-23,Dustin Phillips,North,Delhi,Furniture,Table,4,3620.95,717.59,0.1,2023,July
ORD00741,2023-07-24,Kristopher Cruz,South,Karnataka,Office Supplies,Stapler,6,1177.52,128.68,0.12,2023,July
ORD00742,2024-09-16,Bridget Thompson,North,Punjab,Furniture,Desk,10,2447.82,667.33,0.04,2024,September
ORD00743,2023-10-04,Lisa Roberts,West,Gujarat,Furniture,Desk,3,2315.81,228.2,0.11,2023,October
ORD00744,2024-04-14,Michael Munoz,South,Karnataka,Technology,Tablet,10,345.28,29.05,0.26,2024,April
ORD00745,2024-09-18,Christopher Reyes,East,West Bengal,Furniture,Desk,5,3038.0,751.56,0.19,2024,September
ORD00746,2024-08-28,Stacey Fitzgerald,South,Karnataka,Technology,Monitor,7,4292.02,739.53,0.3,2024,August
ORD00747,2024-08-16,Nicole Jordan,East,West Bengal,Furniture,Bookcase,7,3694.09,412.5,0.1,2024,August
ORD00748,2024-05-31,Omar Gonzales,South,Kerala,Technology,Monitor,1,2117.97,129.31,0.3,2024,May
ORD00749,2023-01-13,Dawn Murillo,West,Gujarat,Technology,Printer,2,2289.58,252.15,0.17,2023,January
ORD00750,2024-05-06,Joel Pollard,South,Karnataka,Office Supplies,Paper,6,1514.16,320.87,0.03,2024,May
ORD00751,2024-04-10,John Roth,South,Kerala,Office Supplies,Stapler,8,4296.71,1017.55,0.01,2024,April
ORD00752,2024-10-04,Anita Smith,West,Maharashtra,Furniture,Desk,6,3152.71,712.44,0.0,2024,October
ORD00753,2024-09-19,Bridget Williams,East,Bihar,Technology,Printer,1,1518.12,361.65,0.21,2024,September
ORD00754,2024-06-11,Francis Carter,South,Kerala,Office Supplies,Marker,2,3121.25,418.01,0.28,2024,June
ORD00755,2023-06-29,Courtney Briggs,North,Delhi,Office Supplies,Stapler,7,1859.67,380.83,0.11,2023,June
ORD00756,2024-10-26,Mark Tyler,North,Haryana,Office Supplies,Marker,4,735.11,98.31,0.16,2024,October
ORD00757,2024-03-09,Keith Mcclure,South,Kerala,Furniture,Table,4,1636.3,449.14,0.15,2024,March
ORD00758,2024-04-26,Michael Fletcher,North,Punjab,Furniture,Chair,6,2289.43,401.48,0.25,2024,April
ORD00759,2023-03-09,Chad Cook,East,Odisha,Office Supplies,Marker,10,1872.32,408.78,0.21,2023,March
ORD00760,2023-04-22,Kelly Christian,North,Delhi,Technology,Printer,7,4494.83,548.79,0.29,2023,April
ORD00761,2024-10-04,Kristin Patterson,North,Haryana,Technology,Tablet,3,2506.83,673.71,0.16,2024,October
ORD00762,2024-10-22,Nicole Day,West,Rajasthan,Technology,Tablet,9,4662.02,785.44,0.13,2024,October
ORD00763,2024-10-22,Donald Phillips,South,Karnataka,Technology,Tablet,1,4365.38,471.82,0.28,2024,October
ORD00764,2024-07-15,Donna Bullock,East,Bihar,Furniture,Bookcase,6,2456.43,531.73,0.16,2024,July
ORD00765,2023-08-21,Curtis Jimenez,East,Bihar,Furniture,Bookcase,3,4496.5,569.36,0.24,2023,August
ORD00766,2023-06-14,Jasmine Alexander,East,West Bengal,Furniture,Sofa,3,1797.95,294.83,0.05,2023,June
ORD00767,2023-06-07,Ashley Yoder,East,West Bengal,Office Supplies,Marker,3,4204.69,938.55,0.2,2023,June
ORD00768,2023-07-30,Teresa Bullock,North,Delhi,Technology,Smartphone,6,2893.9,463.67,0.11,2023,July
ORD00769,2023-11-05,Jillian Henry,East,Odisha,Office Supplies,Pen,3,1895.93,350.68,0.05,2023,November
ORD00770,2024-07-13,Jessica Nelson,West,Gujarat,Technology,Laptop,3,4741.56,1336.9,0.05,2024,July
ORD00771,2024-11-13,Jason Herrera,East,Odisha,Office Supplies,Stapler,5,4849.55,1156.81,0.3,2024,November
ORD00772,2024-07-18,Kevin Wood,West,Gujarat,Technology,Monitor,2,3671.62,1009.86,0.04,2024,July
ORD00773,2023-02-26,Catherine Figueroa,North,Punjab,Technology,Tablet,10,4212.34,680.26,0.03,2023,February
ORD00774,2024-11-18,Samantha Johnson,South,Tamil Nadu,Office Supplies,Notebook,4,161.62,29.84,0.13,2024,November
ORD00775,2024-11-13,Richard Yates,West,Maharashtra,Technology,Monitor,8,1622.9,326.64,0.28,2024,November
ORD00776,2023-12-26,Kara Hudson,South,Kerala,Furniture,Bookcase,7,1879.67,269.18,0.09,2023,December
ORD00777,2023-06-17,Sandra Werner,North,Delhi,Furniture,Bookcase,8,3720.56,572.6,0.13,2023,June
ORD00778,2024-06-21,Anthony Lutz,West,Maharashtra,Office Supplies,Paper,10,3009.78,258.57,0.09,2024,June
ORD00779,2024-07-23,Daniel West,West,Maharashtra,Furniture,Chair,1,2076.83,578.61,0.12,2024,July
ORD00780,2023-11-06,Valerie Leblanc,South,Karnataka,Furniture,Table,3,4169.8,510.24,0.15,2023,November
ORD00781,2023-11-04,Teresa Hill,West,Rajasthan,Office Supplies,Stapler,8,1161.38,287.8,0.05,2023,November
ORD00782,2023-09-08,Phillip Ortiz,North,Haryana,Office Supplies,Paper,5,2114.93,365.82,0.21,2023,September
ORD00783,2024-03-22,Elizabeth Zuniga,East,Odisha,Technology,Laptop,2,3014.51,423.36,0.14,2024,March
ORD00784,2024-08-18,David Bates,North,Punjab,Furniture,Bookcase,9,3678.14,200.04,0.08,2024,August
ORD00785,2024-10-13,George Jones,East,Odisha,Technology,Smartphone,3,1819.06,115.0,0.11,2024,October
ORD00786,2024-10-05,Priscilla Stevenson,East,Odisha,Furniture,Chair,9,3212.79,222.35,0.06,2024,October
ORD00787,2023-11-05,Kevin Hicks,South,Kerala,Technology,Laptop,6,4368.59,1121.44,0.21,2023,November
ORD00788,2023-10-16,Paul Mills,North,Haryana,Furniture,Sofa,10,1790.57,153.86,0.04,2023,October
ORD00789,2023-07-12,Mrs. Mikayla Jensen,West,Gujarat,Furniture,Bookcase,3,556.97,49.37,0.07,2023,July
ORD00790,2023-01-18,Elizabeth James,North,Punjab,Office Supplies,Marker,8,4584.35,362.81,0.04,2023,January
ORD00791,2024-06-19,Craig Jones,East,Bihar,Furniture,Sofa,6,738.12,118.46,0.3,2024,June
ORD00792,2023-08-21,Luis Rogers,East,West Bengal,Furniture,Desk,2,1150.67,304.01,0.04,2023,August
ORD00793,2023-01-20,Thomas Patel,South,Karnataka,Furniture,Desk,2,2152.79,518.3,0.03,2023,January
ORD00794,2024-04-25,Jessica Hogan,North,Delhi,Furniture,Bookcase,2,212.32,45.64,0.18,2024,April
ORD00795,2024-09-08,Jared Gutierrez,North,Delhi,Technology,Tablet,5,3354.55,800.52,0.23,2024,September
ORD00796,2023-10-12,Kristen Hill,South,Karnataka,Technology,Monitor,6,194.83,16.83,0.22,2023,October
ORD00797,2023-03-11,Erica Wright,East,West Bengal,Office Supplies,Stapler,9,3914.97,795.68,0.15,2023,March
ORD00798,2024-07-04,Robert Gutierrez,North,Haryana,Technology,Monitor,4,3593.27,1045.88,0.05,2024,July
ORD00799,2023-04-20,Michael Harris,South,Kerala,Technology,Laptop,8,1863.99,367.85,0.13,2023,April
ORD00800,2023-11-18,Danielle Austin,West,Gujarat,Technology,Tablet,4,2595.54,394.25,0.23,2023,November
ORD00801,2023-02-11,Bradley Rodriguez,North,Haryana,Technology,Printer,3,2504.29,351.38,0.09,2023,February
ORD00802,2024-03-30,Steven Levy,West,Maharashtra,Technology,Tablet,7,1453.88,290.92,0.09,2024,March
ORD00803,2024-05-02,Haley Martinez,West,Gujarat,Technology,Monitor,7,984.49,66.36,0.25,2024,May
ORD00804,2024-11-23,Daniel Lozano,South,Karnataka,Office Supplies,Stapler,8,3376.87,503.47,0.16,2024,November
ORD00805,2023-06-22,Sarah Miller,South,Tamil Nadu,Technology,Laptop,7,3490.43,1027.56,0.22,2023,June
ORD00806,2024-03-10,Michael Hoffman,South,Tamil Nadu,Technology,Tablet,4,2995.06,891.53,0.04,2024,March
ORD00807,2024-02-14,Leslie Taylor,East,Bihar,Office Supplies,Paper,10,2988.57,714.49,0.24,2024,February
ORD00808,2023-09-14,Terry Adams,West,Gujarat,Furniture,Bookcase,9,1430.51,346.18,0.03,2023,September
ORD00809,2024-05-25,Jeanette Garcia,South,Kerala,Furniture,Bookcase,3,197.13,46.22,0.25,2024,May
ORD00810,2023-04-09,Michael Baker,South,Tamil Nadu,Office Supplies,Pen,10,3412.06,300.89,0.19,2023,April
ORD00811,2024-07-09,Kimberly Clay,West,Gujarat,Technology,Monitor,4,1503.14,262.26,0.15,2024,July
ORD00812,2024-01-21,Brian Myers,North,Delhi,Furniture,Table,7,4406.62,351.58,0.14,2024,January
ORD00813,2024-12-24,Yolanda Cole,North,Delhi,Furniture,Bookcase,3,2805.5,743.71,0.09,2024,December
ORD00814,2024-11-22,Steven Evans,West,Maharashtra,Technology,Printer,5,3592.83,617.48,0.03,2024,November
ORD00815,2024-05-21,Mr. Nathan Werner,West,Gujarat,Furniture,Table,9,4279.04,755.98,0.12,2024,May
ORD00816,2024-01-11,Debra Cruz,East,Odisha,Office Supplies,Paper,6,354.05,69.97,0.04,2024,January
ORD00817,2024-02-26,Amber Preston,North,Haryana,Furniture,Table,6,1933.84,303.68,0.3,2024,February
ORD00818,2023-03-09,Tony Robinson,South,Karnataka,Furniture,Chair,4,3258.01,645.52,0.27,2023,March
ORD00819,2024-03-08,Troy Farmer,East,West Bengal,Furniture,Chair,1,2715.16,161.13,0.2,2024,March
ORD00820,2024-01-22,Kelsey Mack,West,Gujarat,Office Supplies,Marker,1,3494.99,688.5,0.3,2024,January
ORD00821,2023-12-11,Sabrina Dickson,East,Bihar,Office Supplies,Paper,2,4051.22,303.9,0.2,2023,December
ORD00822,2024-10-12,David Arnold DVM,East,West Bengal,Furniture,Table,10,1532.63,448.08,0.06,2024,October
ORD00823,2023-08-20,Donna Daniel,South,Tamil Nadu,Technology,Monitor,5,285.28,85.31,0.12,2023,August
ORD00824,2024-03-13,George Patel,North,Haryana,Office Supplies,Pen,6,1403.16,268.86,0.16,2024,March
ORD00825,2023-11-17,Kenneth Jones,North,Haryana,Technology,Tablet,5,2547.97,318.44,0.2,2023,November
ORD00826,2023-01-20,Melissa Hoffman,West,Gujarat,Technology,Printer,10,2601.08,566.75,0.16,2023,January
ORD00827,2024-04-23,Mary Woods,South,Kerala,Office Supplies,Marker,8,1104.12,320.78,0.22,2024,April
ORD00828,2023-06-04,Scott Brown,West,Rajasthan,Furniture,Table,1,2635.23,371.75,0.04,2023,June
ORD00829,2024-02-27,David Martin,West,Gujarat,Office Supplies,Stapler,6,4307.92,1196.67,0.19,2024,February
ORD00830,2023-01-29,Andrew Ferguson,South,Tamil Nadu,Furniture,Sofa,10,1218.84,133.61,0.04,2023,January
ORD00831,2023-07-26,Kiara Brooks,West,Gujarat,Technology,Tablet,9,4956.9,770.82,0.27,2023,July
ORD00832,2024-10-21,Alexis Simmons,South,Karnataka,Technology,Tablet,5,3958.87,472.86,0.17,2024,October
ORD00833,2024-02-21,James Hill,North,Delhi,Technology,Printer,2,1603.83,199.67,0.02,2024,February
ORD00834,2023-05-04,Darren Bautista,West,Rajasthan,Furniture,Chair,3,1218.4,234.84,0.15,2023,May
ORD00835,2023-12-04,Lisa Burke,East,Odisha,Office Supplies,Marker,2,1228.48,98.98,0.24,2023,December
ORD00836,2024-03-26,Jeremy Gordon,South,Tamil Nadu,Office Supplies,Paper,4,764.18,71.67,0.29,2024,March
ORD00837,2024-03-09,Melanie Schaefer,North,Punjab,Furniture,Sofa,9,1904.79,547.01,0.09,2024,March
ORD00838,2024-10-22,Joshua Thomas,East,West Bengal,Furniture,Desk,6,2402.35,340.98,0.09,2024,October
ORD00839,2024-12-18,Jeremy Stephenson,North,Haryana,Office Supplies,Pen,4,1302.27,190.36,0.19,2024,December
ORD00840,2023-09-19,Aaron May,South,Tamil Nadu,Furniture,Chair,7,88.94,25.81,0.28,2023,September
ORD00841,2023-11-21,Lisa Elliott,South,Tamil Nadu,Furniture,Chair,4,4304.11,387.61,0.13,2023,November
ORD00842,2024-02-27,George Serrano,North,Punjab,Office Supplies,Paper,2,4124.83,1176.09,0.14,2024,February
ORD00843,2024-07-14,Jamie Jones,North,Delhi,Furniture,Bookcase,5,2556.36,352.69,0.18,2024,July
ORD00844,2024-03-30,Shelia Richard,West,Rajasthan,Office Supplies,Stapler,1,3821.78,803.89,0.06,2024,March
ORD00845,2023-06-11,Elizabeth Walter,North,Punjab,Office Supplies,Notebook,4,3160.07,405.85,0.02,2023,June
ORD00846,2023-05-17,Gary Werner,South,Kerala,Technology,Monitor,7,3973.58,515.97,0.14,2023,May
ORD00847,2024-01-22,Cody Lawson,East,Odisha,Furniture,Desk,4,467.77,66.38,0.12,2024,January
ORD00848,2024-04-18,Gary Gomez,North,Delhi,Office Supplies,Notebook,9,3253.18,672.29,0.27,2024,April
ORD00849,2024-01-12,Carly Barton,South,Karnataka,Technology,Tablet,7,3109.12,622.13,0.04,2024,January
ORD00850,2024-11-20,Joseph Pittman,North,Delhi,Technology,Monitor,9,2204.04,617.13,0.14,2024,November
ORD00851,2023-10-22,Sarah Bradley,South,Kerala,Furniture,Chair,4,993.19,263.68,0.23,2023,October
ORD00852,2023-10-17,Robyn Thompson,West,Maharashtra,Office Supplies,Paper,7,4288.87,857.86,0.3,2023,October
ORD00853,2023-08-30,Michael Coleman,West,Maharashtra,Office Supplies,Notebook,7,3972.69,227.21,0.29,2023,August
ORD00854,2023-05-17,Daniel Bell,South,Tamil Nadu,Office Supplies,Paper,10,3437.12,565.55,0.0,2023,May
ORD00855,2023-04-08,Tony Collins,South,Kerala,Furniture,Bookcase,7,3556.84,832.39,0.08,2023,April
ORD00856,2024-11-17,Megan Hernandez,North,Punjab,Office Supplies,Pen,4,2381.12,329.96,0.18,2024,November
ORD00857,2024-01-15,Pamela Thomas,North,Punjab,Office Supplies,Pen,9,3117.31,391.62,0.12,2024,January
ORD00858,2024-04-24,Rachel Price,North,Haryana,Technology,Monitor,3,1338.44,235.48,0.28,2024,April
ORD00859,2023-05-11,Penny Moran,East,Bihar,Technology,Laptop,9,2193.0,252.42,0.09,2023,May
ORD00860,2023-09-28,Jonathan Stevens,East,Odisha,Furniture,Sofa,5,4518.82,523.3,0.25,2023,September
ORD00861,2024-07-23,Hannah Robertson DDS,West,Maharashtra,Office Supplies,Stapler,6,3697.5,639.0,0.29,2024,July
ORD00862,2023-06-17,Dr. Joel Hunt,North,Delhi,Office Supplies,Paper,3,320.11,30.66,0.14,2023,June
ORD00863,2024-05-11,Katie Williams,West,Maharashtra,Office Supplies,Paper,8,251.92,35.05,0.21,2024,May
ORD00864,2023-07-04,Brenda Hancock,North,Haryana,Furniture,Bookcase,3,662.09,48.59,0.26,2023,July
ORD00865,2024-08-07,Donna Gentry,East,Bihar,Technology,Monitor,10,1101.36,329.86,0.0,2024,August
ORD00866,2024-11-28,Jesse Baird,North,Delhi,Technology,Printer,8,3400.7,924.45,0.01,2024,November
ORD00867,2023-01-30,Sarah Sullivan,West,Gujarat,Office Supplies,Pen,10,4649.28,355.75,0.1,2023,January
ORD00868,2024-11-02,Jonathan Tyler,West,Gujarat,Technology,Printer,5,2991.31,153.91,0.29,2024,November
ORD00869,2023-10-17,Brandon Mccarthy,East,Bihar,Office Supplies,Paper,10,690.13,183.45,0.24,2023,October
ORD00870,2024-02-13,Jason Cohen,North,Haryana,Furniture,Chair,10,1937.89,290.13,0.05,2024,February
ORD00871,2024-10-31,Chad Olson,South,Karnataka,Technology,Laptop,7,3908.49,473.84,0.23,2024,October
ORD00872,2024-09-09,Sheryl Bautista,East,Odisha,Technology,Laptop,7,3692.65,1035.51,0.27,2024,September
ORD00873,2023-10-02,Monica Pierce,North,Punjab,Technology,Tablet,9,1039.36,167.71,0.12,2023,October
ORD00874,2024-03-12,William Sloan,West,Maharashtra,Office Supplies,Marker,7,4064.42,826.98,0.13,2024,March
ORD00875,2024-06-23,Todd Bolton,East,Odisha,Technology,Laptop,4,3255.67,743.62,0.28,2024,June
ORD00876,2023-06-02,Reginald Henry,North,Punjab,Office Supplies,Marker,8,2214.91,613.09,0.14,2023,June
ORD00877,2023-02-16,Daniel Jackson,South,Kerala,Technology,Tablet,7,1512.63,93.68,0.02,2023,February
ORD00878,2023-12-30,Brendan Andrews,West,Gujarat,Office Supplies,Pen,2,2350.05,540.69,0.24,2023,December
ORD00879,2023-07-06,Steven Romero,North,Haryana,Furniture,Table,1,613.98,132.25,0.05,2023,July
ORD00880,2024-04-05,Tim Lawson,North,Punjab,Furniture,Chair,5,1604.03,370.57,0.23,2024,April
ORD00881,2024-11-20,Andrea Montgomery,East,West Bengal,Office Supplies,Stapler,4,966.18,228.75,0.18,2024,November
ORD00882,2024-12-09,Sharon Parker,North,Delhi,Technology,Printer,7,627.56,58.32,0.14,2024,December
ORD00883,2024-12-07,Sarah Boyd,West,Gujarat,Furniture,Table,10,4075.01,832.06,0.21,2024,December
ORD00884,2024-12-13,Mrs. Michelle Jones,East,West Bengal,Office Supplies,Paper,3,718.81,70.23,0.24,2024,December
ORD00885,2024-07-05,Emily Cooley,South,Tamil Nadu,Technology,Laptop,3,3266.21,519.15,0.19,2024,July
ORD00886,2023-06-06,Sean Williams,East,Odisha,Technology,Laptop,3,2396.25,132.88,0.05,2023,June
ORD00887,2024-08-06,Jillian Smith,West,Gujarat,Office Supplies,Paper,1,4305.99,845.29,0.06,2024,August
ORD00888,2024-05-22,Ronald Joseph,East,West Bengal,Furniture,Chair,2,3170.53,723.75,0.29,2024,May
ORD00889,2024-11-25,Jacob Martinez,East,West Bengal,Office Supplies,Marker,8,2028.42,361.75,0.22,2024,November
ORD00890,2024-10-25,Erik Wolfe,North,Haryana,Furniture,Desk,1,2138.92,275.84,0.02,2024,October
ORD00891,2023-01-22,Kenneth Howard,North,Punjab,Furniture,Bookcase,10,4697.87,642.16,0.21,2023,January
ORD00892,2024-12-02,Candice Howell,South,Tamil Nadu,Technology,Tablet,6,2218.65,392.5,0.18,2024,December
ORD00893,2024-11-20,Michael Hill,West,Maharashtra,Furniture,Table,5,3628.83,535.59,0.13,2024,November
ORD00894,2024-05-09,Amanda Peterson,West,Maharashtra,Office Supplies,Stapler,10,1075.68,239.53,0.03,2024,May
ORD00895,2024-05-20,Ruth Ramirez,South,Karnataka,Technology,Smartphone,10,2486.32,617.53,0.28,2024,May
ORD00896,2024-11-24,Isaac Taylor,South,Kerala,Furniture,Desk,1,4996.34,697.97,0.08,2024,November
ORD00897,2023-08-18,Douglas Sullivan,North,Delhi,Technology,Smartphone,6,2181.57,445.89,0.04,2023,August
ORD00898,2024-12-07,James Delgado,East,Odisha,Furniture,Sofa,1,3861.97,730.9,0.27,2024,December
ORD00899,2023-04-24,Veronica Hamilton,North,Haryana,Office Supplies,Marker,1,4636.83,739.37,0.14,2023,April
ORD00900,2023-07-30,Dr. Lori Nguyen DDS,North,Haryana,Technology,Monitor,1,2561.16,235.02,0.04,2023,July
ORD00901,2023-06-07,Bobby Norris,East,Bihar,Furniture,Desk,8,3821.73,667.27,0.26,2023,June
ORD00902,2023-01-07,David Martinez,East,West Bengal,Office Supplies,Stapler,2,4250.55,679.14,0.12,2023,January
ORD00903,2024-02-29,Joseph Gonzalez,East,Odisha,Technology,Printer,9,897.75,104.59,0.21,2024,February
ORD00904,2024-02-24,James Riley,South,Kerala,Furniture,Desk,7,3946.72,333.49,0.13,2024,February
ORD00905,2023-03-13,Jeremy Mclaughlin,East,West Bengal,Furniture,Table,8,770.64,40.45,0.24,2023,March
ORD00906,2024-10-18,Timothy Watkins,East,Odisha,Technology,Tablet,3,2198.66,326.1,0.01,2024,October
ORD00907,2024-12-18,Becky Medina,North,Haryana,Technology,Monitor,9,4864.67,753.18,0.27,2024,December
ORD00908,2023-05-31,Kevin Brooks,East,Odisha,Office Supplies,Stapler,1,4143.67,1139.73,0.18,2023,May
ORD00909,2024-03-28,Zachary Vargas,West,Rajasthan,Office Supplies,Paper,4,4443.52,915.76,0.19,2024,March
ORD00910,2023-05-10,William Hansen,West,Maharashtra,Office Supplies,Stapler,5,467.19,86.13,0.12,2023,May
ORD00911,2024-10-12,Mark Hood,East,West Bengal,Office Supplies,Marker,2,2582.77,330.76,0.1,2024,October
ORD00912,2024-03-08,Michelle Johnson,North,Haryana,Technology,Laptop,10,1330.52,343.35,0.09,2024,March
ORD00913,2024-10-28,Martin Stanley,North,Punjab,Office Supplies,Pen,5,3153.6,437.15,0.01,2024,October
ORD00914,2024-08-18,Mary Sullivan,East,Bihar,Technology,Printer,1,2293.08,678.15,0.24,2024,August
ORD00915,2024-11-19,Erik Hansen,South,Tamil Nadu,Office Supplies,Marker,5,1458.45,359.07,0.21,2024,November
ORD00916,2024-04-10,Bruce Padilla,South,Karnataka,Technology,Printer,6,2606.44,255.79,0.23,2024,April
ORD00917,2023-08-08,Victoria Rosales,West,Gujarat,Technology,Smartphone,2,506.63,79.15,0.04,2023,August
ORD00918,2023-09-28,Tiffany Coleman,East,Bihar,Furniture,Chair,9,2043.63,387.76,0.23,2023,September
ORD00919,2024-06-01,Antonio Adams,West,Gujarat,Office Supplies,Paper,8,3672.0,566.33,0.05,2024,June
ORD00920,2024-04-29,Donna Shelton,West,Maharashtra,Technology,Printer,9,4323.19,343.76,0.06,2024,April
ORD00921,2023-10-24,Mallory White,East,West Bengal,Technology,Smartphone,10,4268.97,331.2,0.11,2023,October
ORD00922,2023-01-29,Ashley Pratt,South,Karnataka,Technology,Monitor,6,1559.38,223.95,0.09,2023,January
ORD00923,2024-05-15,Rebecca Schaefer,West,Maharashtra,Technology,Smartphone,5,4450.83,462.42,0.25,2024,May
ORD00924,2023-12-12,Julie Newman,East,West Bengal,Technology,Laptop,1,2117.0,409.14,0.17,2023,December
ORD00925,2023-06-02,Michael Lucas,South,Karnataka,Furniture,Bookcase,9,3200.48,769.46,0.2,2023,June
ORD00926,2024-07-07,Malik Rodriguez,North,Haryana,Office Supplies,Stapler,10,2077.66,224.81,0.12,2024,July
ORD00927,2024-12-25,Darren Gray,East,Bihar,Technology,Printer,2,4336.47,983.52,0.17,2024,December
ORD00928,2023-02-24,Sarah Anderson,North,Haryana,Furniture,Table,9,471.5,136.17,0.16,2023,February
ORD00929,2023-07-04,Robert Sexton,South,Tamil Nadu,Office Supplies,Marker,9,4489.48,359.48,0.28,2023,July
ORD00930,2024-02-16,Brian Perry,South,Karnataka,Technology,Tablet,10,2248.94,566.13,0.18,2024,February
ORD00931,2023-11-21,Michael Randall,West,Maharashtra,Office Supplies,Pen,6,2213.24,340.25,0.26,2023,November
ORD00932,2023-04-02,Connie Arellano,North,Delhi,Furniture,Sofa,2,2731.81,331.47,0.05,2023,April
ORD00933,2024-12-31,Michael Strong,West,Rajasthan,Technology,Tablet,3,341.62,99.17,0.05,2024,December
ORD00934,2023-05-04,Maria Ayala,West,Maharashtra,Technology,Tablet,6,755.18,206.36,0.08,2023,May
ORD00935,2023-04-28,Steven Stanley,South,Kerala,Technology,Smartphone,10,1220.63,216.24,0.15,2023,April
ORD00936,2023-08-28,Nicolas Taylor,East,Odisha,Furniture,Chair,9,2065.03,353.21,0.12,2023,August
ORD00937,2024-04-01,Charles Campos,North,Delhi,Technology,Tablet,9,3275.18,266.58,0.17,2024,April
ORD00938,2024-03-09,Tammy Richmond,South,Karnataka,Technology,Monitor,6,2725.18,250.84,0.07,2024,March
ORD00939,2023-06-21,Kara Ayers,North,Delhi,Office Supplies,Paper,8,4807.52,986.42,0.2,2023,June
